onset	duration	trial_type	stimfile
328.04	5.5	nullosevent	room2_cond0_B.mov
333.02	2.5	room7	room7_cond2_A.mov
336.03	5.5	nullosevent	room7_cond0_B.mov
341.02	2.5	room4	room4_cond3_A.mov
344.05	5.5	nullosevent	room3_cond0_B.mov
349.02	2.5	room5	room5_cond9_A.mov
352.05	3.5	nullosevent	room8_cond0_B.mov
355.01	2.5	room2	room2_cond1_A.mov
358.03	5.5	nullosevent	room1_cond0_B.mov
363.01	2.5	room6	room6_cond4_A.mov
366	3.5	nullosevent	room4_cond0_B.mov
369.01	2.5	room1	room1_cond3_A.mov
371.99	3.5	nullosevent	room6_cond0_B.mov
375.01	2.5	onebacktril	room1_cond3_A.mov
377.99	3.5	nullosevent	room3_cond0_B.mov
381.03	2.5	room5	room5_cond9_A.mov
384.04	3.5	nullosevent	room8_cond0_B.mov
387.01	2.5	fix	fix
389.51	3.5	nullosevent	room5_cond0_B.mov
393.01	2.5	room6	room6_cond5_A.mov
396.04	3.5	nullosevent	room3_cond0_B.mov
399.02	2.5	room8	room8_cond12_A_right.mov
402.01	5.5	nullosevent	room2_cond0_B.mov
407.01	2.5	room7	room7_cond3_A.mov
410	7.5	nullosevent	room4_cond0_B.mov
417	2.5	fix	fix
419.5	3.5	nullosevent	room5_cond0_B.mov
423.02	2.5	room7	room7_cond8_A.mov
426.04	5.5	nullosevent	room4_cond0_B.mov
431.02	2.5	room1	room1_cond12_A_right.mov
434.02	3.5	nullosevent	room6_cond0_B.mov
437.02	2.5	onebacktril	room1_cond12_A_right.mov
440	3.5	nullosevent	room3_cond0_B.mov
443.02	2.5	room8	room8_cond7_A.mov
446	9.5	nullosevent	room6_cond0_B.mov
455.01	15	nullosevent	room5_cond0_A.mov
